customer_id,segment_seed,monthly_visits,avg_purchase_amount,monthly_total_spend,discount_usage_rate,online_purchase_ratio,return_rate,membership_months,avg_session_minutes,purchase_frequency_score,loyalty_points,complaint_count_6m
CUST_0020,core_high_value,9.175392597329417,176.74642364080788,1621.7178270783177,0.21791072194233052,0.5791134989347462,0.07290298255546776,54.54092566334188,14.051281891395265,7.4,1586.0,0
CUST_0021,core_high_value,14.931297537843108,182.42489912481795,2723.8404471436716,0.13676204356437505,0.7110447624789659,0.006248031619409743,48.21033695525353,17.474972131630782,10.96,2821.0,0
CUST_0022,core_high_value,11.548447399026928,194.87892563592283,2250.549021885335,0.23771746857087966,0.39602270508834103,0.03619641420454055,41.82097703468616,18.30740753183507,9.44,1926.0,1
CUST_0023,core_high_value,12.135056409375848,159.5444829191632,1936.0813000287467,0.35056195971800275,0.5699454511220314,0.04267553761864197,33.73515901150168,17.100576072767687,9.49,1551.0,0
CUST_0024,core_high_value,9.150503627573087,232.3096818921365,2125.750586874345,0.3076336036923982,0.44498187775912407,0.038275981949029966,26.405607632765204,15.399989676706161,7.66,1909.0,0
CUST_0025,core_high_value,10.911234550949635,154.84956546250746,1689.5999288740486,0.3274549301311518,0.7292569943387264,0.026294246822445834,32.27793223928947,18.67461868786691,9.19,1828.0,0
CUST_0026,core_high_value,12.221845179419732,149.6452846803067,1828.9415011929,0.15910274588550521,0.32152196428243385,0.027403586005331475,46.88748619704186,19.767762598277635,10.06,1536.0,0
CUST_0027,core_high_value,9.698012845155395,208.9527718375017,2026.426665310916,0.12083161437931354,0.4661617229092618,0.03087622943958219,54.84586305934609,13.638403690228616,7.58,2358.0,1
CUST_0028,core_high_value,12.751396036691343,199.7915673490734,2547.6214000593263,0.18993704639202816,0.6065817812596782,0.027059959967430228,51.43243528272189,23.64372951898508,11.1,2257.0,0
CUST_0029,core_high_value,10.79872262016239,195.6029954263039,2112.2624912815486,0.20445799298309558,0.7848286043851511,0.04927758233589819,31.111505782137257,17.60564747086295,8.92,1863.0,1
CUST_0030,core_high_value,11.416612500413446,195.70863773160698,2234.329679965551,0.2875353214776759,0.5401374608390519,0.07421046003182702,24.803825667109887,18.075398491779392,9.32,1950.0,0
CUST_0031,core_high_value,10.796586775541206,179.69383067882714,1940.0800359533657,0.06460282962281447,0.4667200709960203,0.018850164299843326,37.40886246911204,20.832857693026227,9.56,1563.0,0
CUST_0032,core_high_value,15.704556369017876,157.5686407128542,2474.545600064544,0.3223640255568491,0.8321735604160885,0.0026039404084184405,18.315606344371485,18.932864525054008,11.64,2744.0,1
CUST_0033,core_high_value,11.973005550524132,181.89511395484317,2177.8312089945566,0.18735936811368087,0.33279791493756344,0.0282343590329749,39.23167714184781,21.81254653565298,10.35,2505.0,0
CUST_0034,core_high_value,9.884578142088198,163.07095721219721,1611.8876192690846,0.16584951440420642,0.22017910650698774,0.08159418675308637,34.52397413701331,19.148496660807297,8.77,1685.0,0
CUST_0035,core_high_value,13.645089824206378,204.3779933354438,2788.756077153183,0.11903164997918661,0.6160021675079999,0.013926508640605382,31.339634981317577,15.55025050143825,9.93,2441.0,2
CUST_0036,core_high_value,9.558312700057956,,1685.355775079203,0.06761146625073847,0.47469186634710836,0.06278233610888134,20.052969327332043,19.446014100824407,8.67,1541.0,3
CUST_0037,core_high_value,12.417727190009511,159.3625700801872,1978.9209195545368,0.26585364671695316,0.39681507743039307,0.06355401628152882,41.136001065697165,13.425095170717352,8.89,1960.0,1
CUST_0038,core_high_value,8.080659752240448,171.96535395867517,1389.593514513649,0.20586543737507232,0.6562534670949031,0.018928235165840107,30.672991603380886,18.434238823106092,7.73,1642.0,1
CUST_0039,core_high_value,9.343627902203139,190.3232863568906,1778.309968843241,0.0968031280207157,0.5865701070656799,0.041379661583705506,24.30083164289712,17.867080037422156,8.25,1599.0,0
CUST_0040,core_high_value,12.393722471738247,165.90688617990062,2056.203903463954,,0.46538820538949077,0.06256793246257075,7.277377867183507,17.16753257090984,9.63,2247.0,5
CUST_0041,core_high_value,13.476933159990821,159.4444901108392,2148.8227359525977,0.17313722405678975,0.3579543401993659,0.022417445180250257,35.724850949493636,17.485849954244276,10.24,2097.0,2
CUST_0042,core_high_value,12.34273656237994,,2296.88675760503,0.33352172202315145,0.6808685992420217,0.025928392797952764,53.72251596669744,10.472603818009443,8.27,2111.0,0
CUST_0043,core_high_value,11.76870343522352,186.12416427771808,2190.4400915132874,0.17923269189091162,0.6475301766937992,0.018366381721027124,52.6125921454787,15.805100369036154,9.05,2152.0,1
CUST_0044,core_high_value,11.397792608821423,167.32642061572176,1907.1518401544179,0.07974856375055152,0.5351236204330926,0.00970486538614266,31.429037434137282,18.37137960456446,9.37,1580.0,1
CUST_0045,core_high_value,9.042956019265144,168.22404235954193,1521.2426164403344,0.18034055487312448,0.8269955494071499,0.017014449098679857,29.977879396382193,18.6394255679896,8.25,1703.0,0
CUST_0046,core_high_value,10.560311583210582,185.8012484339409,1962.1190760119334,0.17818211442018636,0.38948728505107716,0.005521194664754869,40.68774256075024,13.889299436296167,8.06,1761.0,0
CUST_0047,core_high_value,11.078722458080424,143.7978914625669,1593.0969295709513,0.0,0.3211712243612892,0.03068166936518452,26.016145608117085,23.062831363458802,10.15,1737.0,0
CUST_0048,core_high_value,14.11424445243783,144.81340564058613,2043.931807201272,0.19565641067857503,0.4462137895178134,0.014600535378827162,39.01791899819466,14.535300607141997,9.96,1691.0,1
CUST_0049,core_high_value,12.687236579136922,162.0388944686891,2055.82578914606,0.18152523758330577,0.5431620975466753,0.03467571823581495,43.660802783846904,21.877828802106947,10.72,2430.0,0
CUST_0050,core_high_value,8.473919689274531,174.66382120720382,1480.0871935316509,0.2556965091850735,0.5865009173984038,0.0,48.26933223884308,19.70877744748674,8.18,1298.0,0
CUST_0051,core_high_value,12.648167938789591,187.7726891399501,2374.9805065602213,0.34791648759562765,0.5138145913215506,0.03661760464428914,34.99845923520047,15.415090760624787,9.41,2739.0,0
CUST_0052,core_high_value,11.229835439167367,216.8839054237388,2435.570567312526,0.2901252023638206,0.6028083094771446,0.04667057923217849,33.96326249823034,25.101243570438047,10.64,2737.0,0
CUST_0053,core_high_value,10.646155999388082,201.44149058005047,2144.5775334644823,0.17848890475561358,0.3622690863714334,0.0,27.220174132434387,13.225452672974079,7.97,2546.0,1
CUST_0054,core_high_value,13.223352577681736,176.0015367509143,2327.3303746711495,0.11147792730066639,0.766564690610989,0.037481131396951445,27.7311964596014,21.676616694440007,10.95,2307.0,0
CUST_0055,core_high_value,14.061999044991902,179.52459480243277,2524.474680664368,0.40586878425998885,0.5376773232411147,0.054553379849465844,33.73521108098473,22.002329272171913,11.43,2754.0,1
CUST_0056,core_high_value,13.862560238232398,154.93676588405478,2147.8202501846195,0.20473747472115908,0.7175943747382192,0.005807179626175888,39.67365506816178,15.31751916369342,9.99,2037.0,0
CUST_0057,core_high_value,10.321564953554724,179.53717160019025,1853.104578248864,0.2011143433530357,0.6014088019566557,0.06345144773675407,45.13584626233249,23.569861200257314,9.87,1619.0,0
CUST_0058,core_high_value,11.38157524829757,172.78353402699653,1966.5487941950448,0.19806999303119974,0.6185129828730677,0.0383803801873209,27.96821049319655,16.999813941604188,9.09,1922.0,3
CUST_0059,core_high_value,12.662526862807129,188.06796400845224,2381.4156462904707,0.21584678086142842,0.6354650920348306,0.015899762884831824,50.92688568959522,19.154774517119428,10.16,2063.0,0
CUST_0060,core_high_value,13.951090254244718,159.31922641119192,2222.6769068989875,0.1884511670460846,0.6171562840025973,0.02888461844684588,33.28876398957431,19.041287355084883,10.78,2651.0,0
CUST_0061,core_high_value,11.04165152430942,192.9836628560293,2130.858355141091,0.1541070394495811,0.6464084139801316,0.04116653825043445,35.78632705651564,17.46276503411781,9.01,1787.0,2
CUST_0062,core_high_value,11.628682046672365,218.31847282506445,2538.7561053977556,0.15625128470076866,0.7493728795198648,0.031520107828248226,28.527883208521764,21.24323309263913,10.06,2629.0,0
CUST_0063,core_high_value,9.787330051987944,177.28099628857856,1735.107622621568,0.19737973838272013,0.5794781754552205,0.040775119848927385,11.757597397270583,21.173954882208854,9.13,1823.0,2
CUST_0064,core_high_value,9.607586751838658,190.04279305247354,1825.8526208133605,0.1565260183092988,0.6563505636382769,0.011586528138412672,44.8404539636105,11.005872107047278,7.0,1854.0,1
CUST_0065,core_high_value,13.625051644788396,197.2535997927778,2687.5904842970194,0.14297233738582688,0.536539645856916,0.03338721648072156,43.36843897092433,23.217360971512612,11.46,2862.0,0
CUST_0066,core_high_value,14.712480057141645,169.96948820285408,2500.672705507063,0.20851441821535177,0.7660175823174209,0.0017257100619003929,33.18672442881787,11.350032047857303,9.63,2117.0,3
CUST_0067,core_high_value,11.855979756839332,185.60231204526042,2200.4972544311845,0.1796018226063316,0.4485411546911096,0.027775478773025993,36.66990717224872,22.13018481736663,10.35,2249.0,0
CUST_0068,core_high_value,14.007065795784047,180.31481001954486,2525.6814078980656,0.3203194390866151,0.8201410649366223,0.011921847170704204,41.15939217704099,22.506820547310333,11.5,2311.0,0
CUST_0069,core_high_value,12.723272050095268,182.4419024637208,2321.2579583828656,0.0,0.5439763074033486,0.015289401148204667,20.374541431134574,13.636134279139206,9.09,2730.0,0
CUST_0070,core_high_value,10.709760490789751,160.67475540361335,1720.7881472889253,0.28732054815379693,0.3353837346822928,0.05472186350420875,30.709473226537053,16.35674284818166,8.63,1901.0,1
CUST_0071,core_high_value,12.722791211016828,180.61275435647357,2297.898363724083,0.29968681539981035,0.5692156622366185,0.051826202411885375,43.94264679621827,13.577181326056257,9.08,2732.0,0
CUST_0072,core_high_value,15.076073132931938,192.44995728113625,2901.3896304000373,0.03412878140734804,0.44784225137876793,0.04218276241814354,23.457105768307507,17.14031587884506,10.97,2365.0,1
CUST_0073,core_high_value,11.928347921780096,216.27859019487605,2579.8462718765786,0.17258499247357212,0.6760965323483087,0.008153744706548418,38.935579321666296,16.767862863257037,9.32,2358.0,0
CUST_0074,core_high_value,15.129287311628012,203.98177065213017,3086.0988145306883,0.1702847307203367,0.4521064031046414,0.023671831006103962,22.43418195376595,21.118642129077358,11.79,2710.0,0
CUST_0075,core_high_value,6.760509791820511,233.82956143778893,1580.8070397172678,0.08739906442257431,0.4830724850177831,0.05426195399958367,40.66429982433527,23.24123498447843,8.03,1272.0,1
CUST_0076,core_high_value,13.643805008750448,160.81631092779875,2194.1463885254702,0.13777466499273,0.2665688903581704,0.032834338272798094,35.643585177025166,23.582735243159824,11.54,1968.0,1
CUST_0077,core_high_value,12.174094136476343,201.80801591801696,2456.8297832814546,0.1111539323627337,0.4821540521126385,0.07638659079963389,19.848681840944906,15.751327893686792,9.24,2633.0,2
CUST_0078,core_high_value,11.401985299068265,184.5835501434588,2104.618925185547,0.3401816354738898,0.18641810100565653,0.03786635678788744,47.64739354457171,17.16311250502189,9.13,1878.0,0
CUST_0079,core_high_value,12.183521553071005,234.7450733304418,2860.0216603986714,0.2748542714517969,0.31241457647714155,0.03384098232980063,28.654084232019507,11.2662472311162,8.35,2870.0,0
CUST_0080,core_high_value,8.024862170798215,159.7925428661212,1282.3131324219883,0.30172440759953273,0.6640621984216446,0.023817670715949972,27.89747562985619,14.776519734015245,6.97,1481.0,0
CUST_0081,core_high_value,11.560656224324976,159.0069539454806,1838.2247318407751,0.2577337651234588,0.6678700237976248,0.03267081809564565,38.00569197230943,21.85940653238983,10.15,1981.0,0
CUST_0082,core_high_value,12.714225143023492,165.01518386389944,2098.040199663035,0.10967585830262168,0.6138186342677447,0.02695060327238912,47.48637349428715,24.46233129419293,11.25,2010.0,0
CUST_0083,core_high_value,14.955788089483033,126.90260689225482,1897.928496683532,0.1580383786976181,0.4049535785306181,0.04416217353377181,25.84178181021603,13.062604512480313,10.09,1801.0,1
CUST_0084,core_high_value,10.963459563452705,166.85612445798097,1829.3203734095064,0.23914996489823345,0.5428432965787031,0.049134046335891676,36.61679849847972,15.630142963388423,8.61,1797.0,0
CUST_0085,core_high_value,10.383012794213625,161.02168346115755,1671.8901995230153,0.10222977528864438,0.5494596191364148,0.01428021078984101,40.28816500330573,17.89437697216429,8.77,1456.0,2
CUST_0086,core_high_value,10.996485912830927,183.7598446619052,2020.71254316864,0.25703987441379106,0.3762452966211186,0.0033753409288444364,42.93105607263144,19.120644635278428,9.32,2129.0,0
CUST_0087,core_high_value,13.830804235404148,188.543899394429,2607.713762304082,0.1807739681473492,0.7755097452650727,0.0,37.76441555277225,14.761585920313415,9.87,2466.0,1
CUST_0088,core_high_value,12.657502219319369,226.90427098039714,2872.0413135074205,0.17001433539603222,0.6816043435863508,0.04015982653825087,32.329721609166775,19.696244177856357,10.27,3277.0,1
CUST_0089,core_high_value,10.940479592465923,203.76059595465125,2229.2386417905564,0.25687679745627934,0.5168553739255505,0.007932667876522526,27.724097793512804,16.104642611716336,8.69,2458.0,1
CUST_0090,core_high_value,13.026534866226712,165.57740860843992,2156.8998862973094,0.2355410649188832,0.5540328758491797,0.0,36.86143883046375,17.942190916486883,10.1,2252.0,1
CUST_0091,core_high_value,12.194155098696081,157.53963321629107,5259.477618029901,0.1711227067344736,0.5812574211921329,0.03777157209061928,25.278609880143932,20.185136992014797,10.13,3761.233757265508,1
CUST_0092,core_high_value,13.937289981065778,192.29797928766266,2680.112700105135,0.29274638426913985,0.24373976973635647,0.07985999034865582,6.786495165053928,18.02568907924375,10.57,2369.0,0
CUST_0093,core_high_value,10.595893812245295,146.99416982448395,1557.5346144793837,0.11351493379200822,0.5129233926219106,0.029878581769202134,40.365598041576675,16.254456437893726,8.55,1730.0,1
CUST_0094,core_high_value,11.344675706804464,225.78646914635885,2561.474271449853,0.2492748485555411,0.44770236280033027,0.046769815489032834,45.039348410861955,17.561560784296677,9.18,2548.0,1
CUST_0095,core_high_value,11.215783693735684,209.48600301803216,5210.74492927886,0.24744810063747072,0.39975699851576274,0.0316365871709513,12.370675644581617,17.646548163178657,9.14,4706.947471858873,1
CUST_0096,core_high_value,9.072970103735763,168.2706086973824,1526.7142020487695,0.1752362848548808,0.5078349560671068,0.028022206936177144,25.902692952900622,16.51995588047149,7.84,1341.0,2
CUST_0097,core_high_value,12.592240554129152,137.17163677272805,1727.2982474458197,0.22609064177936944,0.8196529790274284,0.04838152965975537,42.191542610051975,16.964815749331592,9.69,1496.0,2
CUST_0098,core_high_value,12.522110544359778,213.84680935413533,2677.813386291113,0.09991091388917578,0.6461264291900515,0.024194509116226972,56.574954697116986,24.394588682018867,11.14,2975.0,1
CUST_0099,core_high_value,12.010226913284923,177.13650386868454,2127.449606088874,0.2739221615365521,0.4643231515325805,0.035347846281438056,36.20793707675408,20.243677791764956,10.05,1897.0,1
CUST_0100,core_high_value,11.530825733249706,,2432.374736563443,0.18520782908456088,0.6358874172034238,0.03643395612392027,28.719970587708655,16.818078727883357,9.13,2458.0,0
CUST_0101,core_high_value,9.169258515899172,140.13930853014082,1284.9735481522152,0.15818215835847685,0.7599033154879004,0.016638190927139022,34.1710355889516,20.787817618042943,8.74,1260.0,0
CUST_0102,core_high_value,11.158709354469282,165.01562442615568,1841.3613919177333,0.2839207380669512,0.6886950524369153,0.04984084699073046,49.74876419148185,16.66472204097596,8.91,1900.0,3
CUST_0103,core_high_value,11.31457096694646,180.13109249295456,2038.1060293651312,0.14365250475657926,0.5589445554880261,0.026500804866091826,29.540358208754647,22.692498550346563,10.2,2346.0,0
CUST_0104,core_high_value,10.395445461556761,181.17451484411856,1883.3897880860404,0.08732309629091524,0.45295948334416397,0.014885096810143104,28.008079933497463,19.478568768792375,9.09,2160.0,1
CUST_0105,core_high_value,11.677428576667982,168.7483632130189,1970.5469588496549,0.07546966611808771,0.6547334970420385,0.04073019687140807,31.172564778179677,17.570791423983085,9.35,1932.0,0
CUST_0106,core_high_value,12.808101713629076,195.57124830868747,2504.896440599078,0.24848079610765117,0.6090228078132625,0.012030640364179255,26.466713917412875,19.790867703241112,10.36,2019.0,0
CUST_0107,core_high_value,15.77237180242106,153.30948926543513,2418.0542655337235,0.09756565180029736,0.6842789830041599,0.030563623147382563,37.22670315994795,11.716495391726003,10.23,2347.0,0
CUST_0108,core_high_value,12.349155625663679,176.44051287446766,2178.891352158717,0.34038353455874915,0.6452757702522954,0.029817620067115927,52.246784584695604,13.492930124360779,8.87,2271.0,0
CUST_0109,core_high_value,12.515100781445529,183.00739079279748,2290.355939521247,0.03344564736930225,0.7074329072979003,0.05171791131663156,39.23079273116029,13.224299974403777,8.9,2343.0,1
CUST_0110,core_high_value,11.851108168467665,192.86097085146872,2285.6162270364453,0.3357165094632031,0.4697147182659148,0.03949396465759905,33.47646497873713,18.571772379054828,9.64,2424.0,1
CUST_0111,core_high_value,8.162457569401917,197.79037195222224,1614.4555186962373,0.21688139737620948,0.747609109845149,0.02949946082509712,33.08188731084456,24.93005999794037,9.07,1391.0,0
CUST_0112,core_high_value,11.946972249101567,151.88394770405327,1814.553308304318,0.1922629510503686,0.5796399407038599,0.04635532598400574,20.36809191303343,26.92520058477053,11.36,1921.0,2
CUST_0113,core_high_value,12.120460419882052,141.64714573160944,1716.8286234292373,0.15640647305528405,0.8612891308937898,0.05780415098034627,44.83109777147159,20.552204405763028,10.17,1499.0,1
CUST_0114,core_high_value,16.926484224970572,211.94192054746273,3587.4315747565943,0.23193088914816568,0.44662182728656485,0.04115620612703724,35.22162802987198,20.003377899777828,12.46,3947.0,1
CUST_0115,core_high_value,11.615278070437755,188.3078502994898,2187.2480440749396,0.19698922380601214,0.8103945704747875,0.03020705239686761,34.19520086409374,10.795769063389045,7.97,2046.0,1
CUST_0116,core_high_value,12.603094684667225,161.28783658608614,2032.7258759795782,0.2882641505613217,0.5796866175193972,0.003763275352996809,67.93107567844861,15.829304801063913,9.47,2203.0,0
CUST_0117,core_high_value,11.930576460589513,218.77879938806308,2610.157194055261,0.2091382118929632,0.4522872994578328,0.008697726738492548,38.98752908365686,14.848864992367044,8.94,2138.0,2
CUST_0118,core_high_value,9.662643924760935,182.89186585732148,1767.2189765144394,0.2120241409169502,0.47741712489185184,0.023895505912906647,28.482089499048158,15.516609606995535,7.93,1702.0,0
CUST_0119,core_high_value,14.285645629030041,209.48242960159567,2992.5917547966283,0.17091102302289155,0.5019479037708521,0.017809755956814336,31.736424037944566,17.32742472566084,10.61,3238.0,0
CUST_0120,core_high_value,13.503866065373549,181.68796203525272,2453.489905014727,0.19544435010231462,0.6136248919602875,0.02626057394029108,47.48445709196755,16.11163768921149,9.97,2185.0,1
CUST_0121,core_high_value,13.582063894086094,231.51869812204967,3144.5017505693086,0.22462414151136476,0.628425323205325,0.03113299849794214,37.13270410537764,10.082800758496848,8.81,3516.0,1
CUST_0122,core_high_value,10.181225090410521,223.8835210610801,2279.4085219565213,0.06318652858746995,0.4639449994092132,0.04059385508713462,21.617220216826333,20.991641024470134,9.29,2399.0,1
CUST_0123,core_high_value,14.805588621872198,173.77589628802315,2572.854432837599,0.09214516623154297,0.5463468111608526,0.028590024438818175,45.19228934575204,13.709027897040773,10.14,2663.0,0
CUST_0124,core_high_value,9.196297874415439,204.2892737738589,1878.7050141724123,0.2594611275218172,0.8713405537917795,0.03973003287652404,29.31855914461006,18.956987456444597,8.39,1769.0,2
CUST_0125,core_high_value,13.17371418760054,196.1343987396287,2583.818511352748,0.21366923505023536,0.8091314755151067,0.03128948829620241,54.73297776217545,26.296330678999894,11.85,2566.0,1
CUST_0126,core_high_value,16.380911251619956,214.21578893830872,3509.0498272941873,0.18528133309178568,0.6154485504511049,0.0,46.80048065714649,14.322461633654306,11.05,3646.0,1
CUST_0127,core_high_value,10.018927349738624,155.8769134854974,1561.719471712691,0.20147471464523145,0.5557005217252301,0.011213292123624912,31.526781043412488,7.878849909014681,6.59,1545.0,0
CUST_0128,core_high_value,10.867404540794457,197.15128649996097,2142.522786133145,0.2278065364289337,0.5680046990077392,0.02711824888556769,48.81016361735113,16.855983112479556,8.8,2312.0,2
CUST_0129,core_high_value,12.199302730175283,206.4606121712397,2518.675509734265,0.15681922557525108,0.6420276959095625,0.005806105143177847,36.678555105274036,22.403838539994283,10.58,2452.0,0
CUST_0130,core_high_value,10.993048691767601,136.03151283942213,1495.4010442585773,0.137735621967815,0.3965811152202392,0.04199857459992409,44.52773675122219,25.833389816882374,10.66,1317.0,0
CUST_0131,core_high_value,8.898673137867736,150.41853718335562,1338.525396270886,0.21566762040781454,0.5113935193864982,0.06061501664687395,40.84732817294475,13.081801622190333,7.07,1185.0,0
CUST_0132,core_high_value,12.137125949612054,129.0191955559975,1565.9222263807694,0.12173017779079745,0.29971238891836166,0.05437523703394633,27.536433450091266,19.98679689294609,10.07,1256.0,1
CUST_0133,core_high_value,9.87539257254779,173.26482913888606,1711.0582067619173,0.23266022045715776,0.6098834683907919,0.02573114258139584,29.56450167682538,16.138758172879786,8.17,1575.0,1
CUST_0134,core_high_value,12.947184861270363,197.93855639489905,2562.7470808177472,0.06379331166097277,0.6470793909554112,0.05981452273699904,46.29960817581161,17.576206582783456,9.99,2818.0,1
CUST_0135,core_high_value,10.161151531532393,217.5589263024007,2210.649217196182,0.28233245098605153,0.47752203065509397,0.03297334914404223,32.65224667893459,28.57737338806814,10.8,2471.0,1
CUST_0136,core_high_value,15.09986881003508,181.85236951049438,2745.9469224024883,0.23780779859304346,0.786098014493505,0.023258280577639213,31.963515367580033,11.988118686419387,9.95,2419.0,1
CUST_0137,core_high_value,10.433493415327526,220.7153886392823,2302.8325540294077,0.22048237874511006,0.36613515054964885,0.017731946729181203,26.44877420650647,19.014958645978293,9.02,2726.0,0
CUST_0138,core_high_value,11.35587696758865,145.49746354462772,1652.251295109007,0.2786152787156411,0.33034376796852705,0.023950606270237432,40.235990655934614,19.870772687061734,9.65,1654.0,0
CUST_0139,core_high_value,13.62703443473934,137.41543901612113,1872.5649193375064,0.33323795555700614,0.5836677727839958,0.022236463629175425,56.625249192431454,22.34314529975739,11.28,2185.0,0
CUST_0140,core_high_value,9.53827136713209,178.61130752758453,1703.643120436384,0.28114960520145044,0.7070647453918232,0.033408324447509755,25.32467085745727,18.391932613883583,8.45,1845.0,1
CUST_0141,core_high_value,12.45491986920826,189.60163622348267,2361.473186234251,0.05273006149346837,0.8025891537186803,0.03321147962099729,36.24219456672758,19.23220215801641,10.07,2572.0,1
CUST_0142,core_high_value,14.614285508564857,179.18263129764767,2618.626131959732,0.09763384266114389,0.48116736056965903,0.03006092040306829,50.12220555415429,16.433405730312835,10.59,2184.0,0
CUST_0143,core_high_value,8.785033530877545,128.3139474990031,1127.242331258003,0.15001451378434572,0.7118021250146944,0.038738763394926996,35.203586087542845,19.07650776498043,8.21,1001.0,0
CUST_0144,core_high_value,12.36926771706461,177.7719990121803,2198.9094483794033,0.2020872840168667,0.544223729574894,0.053812925495726825,40.52371796249734,16.627230898010357,9.51,1767.0,0
CUST_0145,core_high_value,12.519765588496847,147.38826248737865,1845.266496837824,0.24141272163752986,0.5241059050088771,0.048991082708826475,25.376064718531204,20.486287559424202,10.36,2005.0,2
CUST_0146,core_high_value,13.56364574355462,196.74181372075097,2668.5362642526798,0.14194049494772276,0.6825489906230009,0.00030204063100192774,40.28307097207649,16.521558655825466,10.09,2502.0,0
CUST_0147,core_high_value,9.526098578243836,189.1649561524212,1802.0040198571373,0.21494134115816627,0.647848431762013,0.0,34.12855734995451,19.508401575608747,8.66,2009.0,1
CUST_0148,core_high_value,9.359086773831446,156.5030053418161,1464.7252073594634,0.1395693654117342,0.3135411764523627,0.048686398224785474,45.85729995679863,17.882948745260087,8.26,1370.0,1
CUST_0149,core_high_value,13.043883131233795,167.15332706658268,2180.3284632534032,0.15107857576064415,0.7714810524588844,0.0026624260316915754,47.87386051564751,22.504201003088674,11.02,2459.0,0
CUST_0150,core_high_value,12.593969346466372,153.5196619527762,1933.4219167131432,0.08746711225214222,0.7570137031221178,0.025504691962146327,61.895636420186136,17.794425105646056,9.86,1648.0,2
CUST_0151,core_high_value,12.500985700691754,178.4330225681707,2230.588663655911,0.12614134031112767,0.45616559477357066,0.006597739478812807,41.796331732135755,10.907870127172474,8.43,1939.0,1
